PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,YEAR
Othella Harrington,CHI,32,72,36,36,11.4,102.6,101.0,1.6,7.9,0.64,9.1,6.6,12.3,9.5,14.3,49.5,53.0,21.1,94.04,6.0,2005
P.J. Brown,NOK,36,75,33,42,31.7,101.6,104.8,-3.2,6.2,1.00,10.8,7.9,16.7,12.1,10.8,46.1,51.5,14.5,90.57,8.8,2005
Pape Sow,TOR,24,42,14,28,14.0,100.7,111.3,-10.6,2.2,0.27,4.3,9.3,18.5,13.5,16.1,43.1,49.6,13.5,94.54,3.5,2005
Pat Burke,PHX,32,42,28,14,8.2,100.1,106.5,-6.4,7.1,0.48,8.6,6.0,13.1,9.8,17.7,50.4,51.7,20.7,100.22,5.1,2005
Pavel Podkolzin,DAL,21,1,0,1,18.1,73.5,67.6,5.9,0.0,0.00,0.0,0.0,36.8,18.9,28.6,0.0,32.3,18.4,90.33,10.9,2005
Primoz Brezec,CHA,26,79,25,54,27.4,99.8,107.9,-8.1,3.7,0.53,4.4,8.0,13.6,10.5,8.4,51.7,55.2,19.9,93.89,9.2,2005
Rafael Araujo,TOR,25,52,17,35,11.6,97.7,106.7,-8.9,3.8,0.36,7.0,7.2,19.5,13.0,19.5,36.6,38.5,15.1,94.43,1.7,2005
Rasho Nesterovic,SAS,30,80,61,19,18.9,102.1,93.5,8.7,3.3,0.62,7.6,8.4,12.8,10.7,12.2,51.5,52.1,12.5,90.45,6.2,2005
Robert Horry,SAS,35,63,48,15,18.8,104.1,94.4,9.8,10.6,1.93,17.7,6.5,15.2,10.9,9.2,47.4,49.9,14.4,92.51,9.2,2005
Robert Swift,SEA,20,47,20,27,21.0,105.9,108.8,-3.0,1.2,0.16,2.4,9.9,17.6,13.8,14.6,51.5,53.6,14.6,95.00,6.6,2005
Robert Whaley,UTA,24,23,10,13,9.2,91.6,100.0,-8.4,13.8,1.21,18.7,7.3,12.9,10.1,15.4,40.4,41.1,15.4,92.45,3.6,2005
Samuel Dalembert,PHI,26,66,29,37,26.7,103.0,104.6,-1.6,2.2,0.23,4.5,9.5,22.3,16.0,19.1,53.1,56.8,13.9,93.48,8.8,2005
Scot Pollard,IND,31,45,23,22,17.1,105.5,100.7,4.8,4.6,0.92,11.0,10.0,19.4,14.8,11.9,45.5,49.5,11.5,90.91,7.6,2005
Sean Marks,SAS,30,25,19,6,7.2,93.3,103.9,-10.7,7.4,1.00,7.8,7.1,19.1,13.0,7.8,52.1,53.1,20.5,94.60,12.3,2005
Shaquille O'Neal,MIA,34,59,42,17,30.6,111.5,104.0,7.6,11.1,0.67,8.8,10.8,21.0,16.2,13.1,60.0,58.6,29.6,93.17,14.2,2005
Steven Hunter,PHI,24,69,33,36,19.0,102.1,103.7,-1.5,2.1,0.27,4.0,8.7,12.4,10.6,14.9,60.1,59.8,14.1,94.84,7.7,2005
Terence Morris,ORL,27,22,9,13,8.7,101.1,101.1,0.0,3.4,0.57,6.6,3.4,18.5,10.8,11.5,32.7,34.8,13.2,91.80,4.3,2005
Theo Ratliff,POR,33,55,18,37,23.7,97.5,104.9,-7.4,3.6,0.60,9.2,7.3,15.3,11.4,15.5,57.1,59.9,9.8,89.84,8.2,2005
Tim Duncan,SAS,30,80,61,19,34.8,106.6,97.1,9.5,16.2,1.28,13.5,9.1,23.9,16.7,10.6,48.5,52.3,27.4,89.21,17.2,2005
Tony Battie,ORL,30,82,36,46,27.0,105.3,108.2,-2.9,3.5,0.56,6.5,7.5,14.9,11.3,11.7,50.7,53.1,15.0,88.40,7.4,2005
Tyson Chandler,CHI,23,79,39,40,26.8,104.1,101.1,3.0,5.6,0.66,14.1,12.6,20.9,16.8,21.5,56.5,56.7,10.4,93.30,8.3,2005
Vitaly Potapenko,SAC,31,33,17,16,10.7,102.4,112.4,-10.0,4.1,0.56,8.6,8.0,13.7,10.5,15.2,52.1,53.5,12.3,91.11,3.2,2005
Yao Ming,HOU,25,57,27,30,34.2,101.8,99.6,2.2,9.2,0.58,6.5,8.3,22.3,15.6,11.3,51.9,59.2,29.3,90.77,18.3,2005
Zarko Cabarkapa,GSW,25,61,22,39,8.3,96.5,105.6,-9.1,6.9,0.57,7.5,7.0,16.6,11.4,13.2,39.9,47.2,21.6,96.15,4.8,2005
Zaza Pachulia,ATL,22,78,26,52,31.4,105.3,110.1,-4.7,8.4,0.72,11.0,11.3,16.0,13.6,15.3,45.1,53.0,19.3,90.98,8.7,2005
Zeljko Rebraca,LAC,34,29,18,11,14.2,91.9,106.7,-14.8,3.9,0.38,6.0,3.4,14.0,8.6,16.1,54.2,59.2,15.2,95.96,6.1,2005
Zendon Hamilton,PHI,31,12,8,4,4.0,92.6,115.1,-22.4,0.0,0.00,0.0,6.8,25.0,14.5,21.4,50.0,59.3,26.2,93.12,10.0,2005
Zydrunas Ilgauskas,CLE,31,78,48,30,29.3,105.3,101.2,4.0,7.3,0.59,7.0,11.5,15.8,13.7,12.0,50.6,57.6,24.3,90.28,13.3,2005
Aaron Williams,TOR,33,42,13,29,7.4,86.4,106.4,-20.0,4.9,0.47,8.4,5.5,15.2,10.1,17.9,46.0,51.8,12.8,95.28,2.0,2004
Adonal Foyle,GSW,30,78,31,47,21.8,102.3,102.4,-0.2,4.8,0.97,12.3,9.3,15.2,12.2,12.7,50.2,51.4,10.4,94.87,7.2,2004
Alan Henderson,DAL,32,78,55,23,15.3,96.7,102.9,-6.1,2.9,0.43,6.5,13.3,14.9,14.1,15.1,52.7,53.9,11.1,95.29,7.5,2004
Aleksandar Radojevic,UTA,28,12,1,11,10.7,94.4,100.0,-5.6,7.0,0.40,13.3,7.5,17.1,12.1,33.3,31.6,40.6,13.7,92.90,-3.9,2004
Alonzo Mourning,MIA,35,37,17,20,19.0,94.0,97.7,-3.7,5.2,0.32,5.1,8.2,20.0,14.4,16.2,47.2,51.5,22.0,89.74,12.0,2004
Amar'e Stoudemire,PHX,22,80,60,20,36.1,116.0,105.5,10.4,7.5,0.69,6.5,7.9,15.7,12.1,9.4,56.0,61.7,28.3,97.43,15.2,2004
Andrew DeClercq,ORL,32,8,4,4,6.3,100.0,109.4,-9.4,0.0,0.00,0.0,12.1,7.0,9.9,9.1,44.4,43.6,9.5,97.65,-2.5,2004
Andris Biedrins,GSW,19,30,17,13,12.7,109.8,102.6,7.2,4.7,1.00,9.9,11.6,17.3,14.5,9.9,57.7,57.0,12.2,95.30,7.1,2004
Antonio Davis,CHI,36,72,41,31,25.6,98.3,97.3,1.0,7.1,0.83,12.0,8.1,14.8,11.4,14.4,46.1,51.6,14.3,93.08,8.9,2004
Ben Handlogten,UTA,31,21,6,15,14.0,100.4,108.6,-8.3,7.5,0.72,10.7,9.1,17.9,13.3,14.9,51.8,52.5,16.8,90.64,5.8,2004
Ben Wallace,DET,30,74,51,23,36.1,105.1,98.0,7.1,7.5,1.50,12.4,11.1,22.7,16.9,8.2,45.4,45.9,15.0,89.23,12.6,2004
Brad Miller,SAC,29,56,36,20,37.4,109.2,104.1,5.1,16.0,2.68,21.2,6.8,17.7,12.4,7.9,52.8,59.6,17.3,95.48,14.0,2004
Brendan Haywood,WAS,25,68,38,30,27.5,106.5,100.5,6.0,4.7,0.59,8.2,10.5,13.5,12.0,13.8,56.0,58.8,14.8,95.85,9.3,2004
Brian Skinner,SAC,29,49,24,25,19.3,101.8,107.1,-5.2,6.7,1.08,13.4,10.7,19.1,14.7,12.4,50.7,49.4,12.6,96.91,8.0,2004
Bruno Sundov,NYK,25,21,8,13,3.3,83.6,93.9,-10.4,6.3,0.33,4.3,7.6,10.3,8.8,13.0,31.1,33.0,25.7,103.02,-4.4,2004
Calvin Booth,MIL,29,51,25,26,8.9,95.1,100.9,-5.8,3.0,0.50,5.4,6.3,16.5,11.4,10.8,45.4,50.8,13.4,98.05,6.6,2004
Carlos Boozer,UTA,23,51,17,34,34.9,104.8,107.4,-2.6,14.7,1.05,13.2,8.7,19.8,14.2,12.5,52.1,56.0,24.2,91.84,14.0,2004
Chris Andersen,NOH,26,67,17,50,21.3,98.6,100.3,-1.7,9.3,1.11,12.3,10.2,19.6,15.0,11.1,53.4,58.1,16.6,89.52,14.1,2004
Chris Kaman,LAC,23,63,28,35,26.0,102.0,105.7,-3.7,7.7,0.63,9.9,8.8,18.5,13.7,15.6,49.7,52.2,18.5,91.09,8.9,2004
Chris Mihm,LAL,25,75,33,42,25.0,104.5,108.8,-4.4,4.6,0.45,6.0,10.7,15.9,13.3,13.2,50.7,55.2,18.6,92.85,8.6,2004
Chris Wilcox,LAC,22,54,23,31,18.6,100.5,102.6,-2.1,6.8,0.49,7.5,6.9,16.6,12.0,15.2,51.4,54.3,21.2,91.59,9.2,2004
Christian Laettner,MIA,35,49,38,11,15.1,105.7,94.5,11.1,9.1,1.41,14.6,5.3,11.9,8.9,10.4,58.4,61.9,14.8,93.61,12.0,2004
Clifford Robinson,NJN,38,71,32,39,23.9,99.4,107.3,-7.9,10.2,1.58,14.1,2.9,9.9,6.2,8.9,45.0,47.1,16.6,94.17,5.6,2004
Curtis Borchardt,UTA,24,67,22,45,12.8,97.6,104.4,-6.8,9.6,0.94,16.1,10.1,18.8,14.1,17.0,43.0,49.2,13.6,89.30,5.6,2004
DJ Mbenga,DAL,24,15,9,6,3.8,78.9,110.4,-31.5,0.0,0.00,0.0,4.3,8.9,6.3,23.8,42.9,47.6,15.4,97.09,-1.9,2004
Dale Davis,IND,36,61,24,37,21.4,102.4,99.9,2.5,5.7,1.09,12.7,11.7,17.2,14.5,11.6,47.9,51.2,11.3,91.25,8.5,2004
Dan Gadzuric,MIL,27,81,29,52,22.0,105.7,106.6,-0.9,2.6,0.37,4.6,14.7,23.8,19.2,12.5,53.9,55.1,15.5,92.28,10.9,2004
Daniel Santiago,MIL,29,11,5,6,9.5,97.0,114.8,-17.7,1.6,0.25,3.2,6.1,14.9,10.2,12.9,33.3,42.6,13.2,92.84,-1.5,2004
Darko Milicic,DET,20,37,26,11,6.8,92.4,90.9,1.6,5.0,0.44,6.3,1.3,14.7,8.5,14.4,32.9,38.7,18.9,93.35,3.1,2004
David Harrison,IND,22,43,23,20,17.7,100.6,100.9,-0.3,3.2,0.25,4.5,7.4,11.9,9.8,18.3,57.6,58.9,17.5,89.19,6.1,2004
DeSagana Diop,CLE,23,39,16,23,7.8,90.0,95.4,-5.5,8.4,1.25,15.3,9.1,13.5,11.2,12.2,29.0,28.1,12.1,92.80,1.6,2004
Dikembe Mutombo,HOU,39,80,50,30,15.3,100.0,90.7,9.3,1.4,0.20,2.9,12.6,21.6,17.2,14.8,49.8,57.5,12.5,90.35,12.7,2004
Eddy Curry,CHI,22,63,37,26,28.8,98.6,99.8,-1.2,4.1,0.23,3.5,6.9,11.8,9.5,15.3,53.8,58.3,25.8,93.28,10.9,2004
Elden Campbell,DET,36,40,23,17,9.8,96.1,100.0,-3.9,8.9,0.66,9.6,8.0,17.6,12.9,14.6,31.7,40.8,21.1,91.25,4.4,2004
Emeka Okafor,CHA,22,73,16,57,35.6,99.6,106.3,-6.7,4.2,0.51,4.8,10.1,21.5,15.4,9.3,44.7,47.9,21.5,93.88,11.1,2004
Erick Dampier,DAL,29,59,43,16,27.2,108.9,99.3,9.6,4.8,0.50,8.2,12.1,19.4,15.9,16.3,55.0,58.0,15.9,93.24,9.4,2004
Ervin Johnson,MIN,37,46,27,19,8.9,96.1,103.9,-7.8,2.2,0.33,6.7,10.5,17.4,13.9,20.0,52.8,56.2,9.7,88.60,3.6,2004
Etan Thomas,WAS,27,47,25,22,20.8,102.8,108.2,-5.4,3.4,0.40,5.1,8.2,17.6,12.5,12.8,50.2,52.1,16.4,94.01,7.1,2004
Francisco Elson,DEN,29,67,41,26,14.0,101.4,100.9,0.5,5.5,0.85,10.4,6.5,16.1,11.2,12.2,47.0,49.4,13.6,96.39,6.1,2004
Greg Ostertag,SAC,32,56,34,22,9.9,104.1,97.7,6.3,9.4,1.54,22.8,9.1,18.7,13.9,14.8,44.0,43.2,9.5,95.42,6.0,2004
Ha Ha,POR,19,19,4,15,5.3,94.7,98.1,-3.4,3.0,0.17,4.8,6.5,10.5,8.7,28.6,43.5,46.7,16.9,100.16,-1.4,2004
Jabari Smith,NJN,28,45,26,19,14.4,92.9,102.0,-9.2,10.0,0.97,15.1,4.5,14.2,9.1,15.5,42.2,48.2,14.9,94.62,4.8,2004
Jackie Butler,NYK,20,3,2,1,1.5,127.3,118.2,9.1,0.0,0.00,0.0,0.0,0.0,0.0,20.0,100,102.5,45.5,120.32,48.8,2004
Jackson Vroman,NOH,24,46,12,34,15.4,99.3,103.6,-4.4,9.5,0.63,11.8,9.0,17.4,12.9,18.9,41.2,45.7,18.6,93.10,5.5,2004
Jahidi White,CHA,29,17,4,13,7.8,99.6,99.6,0.0,1.1,0.09,1.7,7.9,17.3,12.5,18.3,45.2,43.2,19.0,94.06,-1.5,2004
Jake Tsakalidis,MEM,26,31,19,12,9.1,96.1,94.4,1.7,6.1,0.83,10.5,7.7,12.7,10.2,12.6,50.0,54.2,13.7,91.83,7.4,2004
Jake Voskuhl,PHX,27,38,29,9,9.5,103.4,96.2,7.2,6.5,0.85,14.9,8.3,15.1,11.9,17.5,45.8,52.8,11.4,97.92,5.3,2004
Jamaal Magloire,NOH,27,23,5,18,30.7,98.2,105.4,-7.1,7.6,0.49,7.8,10.7,20.0,15.0,15.9,43.2,48.0,22.0,89.15,8.4,2004
Jamal Sampson,CHA,22,23,5,18,14.2,91.1,98.1,-7.0,4.2,0.47,7.6,9.9,27.8,18.2,16.2,45.2,49.9,12.9,94.46,9.8,2004
Jared Reiner,CHI,23,19,8,11,6.9,94.2,100.0,-5.8,1.1,0.11,2.4,8.0,17.2,12.3,21.4,33.3,33.1,12.3,101.26,-1.9,2004
Jarron Collins,UTA,26,50,20,30,19.2,105.6,105.0,0.7,9.1,1.79,19.7,6.3,12.3,9.3,11.0,41.4,50.9,11.7,91.63,4.0,2004
Jason Collier,ATL,27,70,11,59,13.5,91.1,110.4,-19.3,3.5,0.29,3.7,8.6,12.4,10.3,12.9,47.1,49.4,21.8,93.88,5.0,2004
Jason Collins,NJN,26,80,40,40,31.8,100.0,96.4,3.7,6.6,1.15,14.1,6.2,14.0,10.0,12.2,41.5,47.1,11.7,90.52,5.3,2004
Jeff Foster,IND,28,61,32,29,26.3,104.3,96.4,7.9,4.7,0.78,8.9,13.5,22.2,17.9,11.4,51.9,55.1,12.9,89.45,11.7,2004
Jelani McCoy,ATL,27,10,1,9,8.6,105.2,104.0,1.2,0.0,0.00,0.0,9.3,14.9,12.4,28.6,53.8,49.3,10.9,96.86,-0.2,2004
Jermaine O'Neal,IND,26,44,23,21,35.0,103.4,102.3,1.1,12.4,0.63,6.6,6.0,20.5,13.4,10.5,45.3,52.0,35.8,89.14,15.7,2004
Jerome James,SEA,29,80,50,30,16.6,104.0,105.6,-1.6,2.4,0.22,4.0,6.3,13.1,9.6,18.4,50.9,53.3,16.1,88.02,3.6,2004
Jerome Williams,NYK,32,79,31,48,15.3,102.3,101.4,0.9,5.5,0.63,9.6,9.7,15.1,12.3,15.3,50.2,56.3,14.0,92.65,8.4,2004
Joel Przybilla,POR,25,76,24,52,24.4,101.5,105.5,-4.0,6.3,0.76,12.7,10.2,21.8,16.2,16.9,59.8,59.6,12.3,92.17,10.1,2004
John Edwards,IND,23,25,13,12,5.3,84.0,111.9,-27.9,4.1,0.38,6.3,6.7,8.8,7.8,16.7,36.7,40.1,15.5,94.10,1.5,2004
John Thomas,MIN,29,44,24,20,11.8,105.1,100.4,4.7,4.7,0.94,12.0,8.2,11.0,9.7,12.7,48.8,52.2,11.1,91.21,3.8,2004
Kelvin Cato,ORL,30,62,27,35,24.5,103.0,101.7,1.3,3.9,0.63,8.5,7.0,19.7,13.6,13.6,53.9,60.0,12.2,96.87,10.6,2004
Kendrick Perkins,BOS,20,60,31,29,9.0,100.0,98.7,1.3,6.2,0.49,10.0,10.7,21.3,16.4,20.5,47.1,51.5,15.3,95.54,8.1,2004
Kevin Willis,ATL,42,29,4,25,11.9,96.4,112.7,-16.2,4.3,0.60,7.2,8.1,14.6,11.2,12.0,38.9,43.4,14.8,93.35,3.9,2004
Kwame Brown,WAS,23,42,22,20,21.6,97.8,105.1,-7.4,7.4,0.58,9.7,7.8,15.0,11.3,16.6,46.0,49.7,17.5,94.06,6.3,2004
Loren Woods,TOR,27,45,20,25,15.6,96.4,103.8,-7.4,3.8,0.46,7.0,10.5,21.0,15.4,15.2,43.3,46.3,14.3,94.68,7.4,2004
Lorenzen Wright,MEM,29,80,45,35,28.6,102.3,100.8,1.6,6.6,0.87,9.1,8.2,20.5,14.3,10.4,46.9,50.1,17.9,89.58,9.9,2004
Mamadou N'diaye,LAC,30,11,8,3,6.6,85.9,104.3,-18.4,2.8,0.00,4.2,11.5,12.9,12.2,0.0,40.0,43.3,14.6,89.85,1.9,2004
Marc Jackson,PHI,30,81,42,39,24.3,101.7,101.6,0.1,7.4,0.62,7.4,9.2,11.3,10.2,11.9,46.5,54.8,22.3,97.59,10.3,2004
Marcus Camby,DEN,31,66,43,23,30.6,104.7,102.0,2.7,11.9,1.48,16.2,7.0,25.7,16.8,11.0,46.5,50.5,17.4,93.86,14.2,2004
Mario Kasun,ORL,25,45,19,26,7.8,100.8,103.9,-3.1,3.5,0.31,5.3,13.3,21.6,17.2,17.3,48.0,50.5,16.1,100.47,5.7,2004
Mark Blount,BOS,29,82,45,37,26.1,103.9,103.9,0.0,9.8,0.82,13.2,7.2,11.8,9.6,16.2,52.9,55.9,17.8,95.04,7.8,2004
Mark Madsen,MIN,29,41,23,18,14.7,106.8,98.6,8.2,4.1,0.75,14.3,11.2,11.0,11.1,19.0,51.5,52.6,8.1,92.50,1.9,2004
Mark Pope,DEN,32,9,8,1,2.8,82.8,103.4,-20.7,6.3,1.00,12.5,16.1,11.1,13.8,12.5,33.3,33.3,10.6,111.43,2.4,2004
Mehmet Okur,UTA,26,82,26,56,28.1,101.8,106.2,-4.3,13.2,1.18,13.6,8.8,20.2,14.4,11.5,47.9,56.9,20.8,90.83,14.8,2004
Melvin Ely,CHA,27,79,18,61,21.0,98.6,103.1,-4.5,7.8,0.66,9.3,8.3,11.7,10.0,14.1,43.2,46.5,19.8,93.08,5.4,2004
Michael Doleac,MIA,28,80,58,22,14.6,101.2,98.8,2.5,6.5,1.31,10.9,6.6,16.1,11.4,8.3,44.7,46.0,15.0,92.97,6.7,2004
Michael Olowokandi,MIN,30,62,32,30,19.6,101.2,102.2,-1.0,3.8,0.43,6.0,8.9,18.0,13.5,14.2,45.6,48.0,17.0,90.96,5.8,2004
Michael Ruffin,WAS,28,79,44,35,15.9,103.3,105.2,-1.9,7.4,1.45,26.9,12.0,14.8,13.3,18.5,41.4,43.2,5.9,94.72,4.2,2004
Michael Stewart,ATL,30,12,2,10,11.9,103.5,114.4,-10.9,5.2,0.83,14.3,14.7,16.1,15.3,17.1,52.4,51.9,9.1,96.74,3.1,2004
Mikki Moore,LAC,29,74,36,38,15.8,100.8,102.7,-1.9,7.0,0.75,10.3,9.2,13.0,11.2,13.8,50.3,57.1,16.2,91.92,7.8,2004
Nazr Mohammed,SAS,27,77,35,42,25.2,100.5,104.8,-4.3,2.9,0.31,4.0,12.6,18.0,15.2,12.8,48.0,52.1,18.6,93.23,9.5,2004
Nenad Krstic,NJN,21,75,40,35,26.2,102.7,99.8,3.0,6.7,0.69,8.8,8.4,13.1,10.7,12.8,49.3,54.7,18.8,91.07,7.6,2004
Nene,DEN,22,55,31,24,23.9,101.9,99.5,2.3,10.3,0.89,12.8,8.1,16.8,12.5,14.3,50.3,55.1,19.0,96.23,10.5,2004
Obinna Ekezie,ATL,29,42,5,37,17.4,101.1,106.0,-5.0,2.3,0.24,3.9,10.0,16.1,13.0,15.9,43.4,51.6,16.5,92.90,5.0,2004
Othella Harrington,CHI,31,70,40,30,18.3,102.0,94.4,7.6,7.7,0.67,8.7,8.3,14.6,11.4,13.0,51.2,55.9,20.4,93.84,9.9,2004
P.J. Brown,NOH,35,82,18,64,34.5,99.0,106.8,-7.8,10.9,1.76,15.5,9.2,18.0,13.4,8.8,44.6,51.2,15.7,89.74,11.3,2004
Pavel Podkolzin,DAL,20,5,4,1,1.5,61.1,87.5,-26.4,0.0,0.00,0.0,0.0,28.6,18.2,66.7,0.0,56.8,16.7,107.63,-26.7,2004
Peter John Ramos,WAS,20,6,1,5,3.3,72.7,76.1,-3.4,0.0,0.00,0.0,4.2,17.6,9.8,21.4,50.0,50.6,29.2,110.37,4.7,2004
Predrag Drobnjak,ATL,29,71,13,58,20.3,95.6,102.9,-7.3,6.0,0.63,6.8,5.0,12.5,8.6,10.8,46.1,50.1,20.5,95.66,8.0,2004
Primoz Brezec,CHA,25,72,16,56,31.7,99.3,106.2,-6.9,6.3,0.81,8.3,9.4,14.4,11.7,10.2,51.2,55.0,18.1,94.89,10.7,2004
Rafael Araujo,TOR,24,59,24,35,12.5,102.8,104.6,-1.8,3.2,0.31,6.0,8.2,18.2,13.1,19.5,43.7,49.2,15.2,96.51,2.9,2004
Rasheed Wallace,DET,30,79,53,26,34.1,105.1,97.5,7.6,9.4,1.12,10.0,6.7,17.7,12.3,8.9,47.5,49.9,22.0,88.68,11.6,2004
Rasho Nesterovic,SAS,29,70,51,19,25.5,105.5,93.4,12.0,6.1,0.97,12.1,11.0,15.5,13.3,12.5,46.0,46.3,13.2,90.73,7.9,2004
Robert Horry,SAS,34,75,53,22,18.8,105.8,95.8,10.0,9.1,1.16,14.0,6.8,13.4,10.1,12.0,48.7,53.3,16.0,91.75,9.6,2004
Robert Swift,SEA,19,16,10,6,4.4,86.9,113.4,-26.6,5.1,0.50,9.5,1.5,7.3,4.1,19.0,45.5,50.1,12.1,93.33,-1.9,2004
Robert Traylor,CLE,28,74,39,35,18.0,101.8,103.2,-1.4,7.5,0.84,10.5,9.7,15.2,12.4,12.6,44.4,46.1,17.1,92.24,6.5,2004
Samuel Dalembert,PHI,25,72,39,33,24.9,101.3,99.9,1.4,3.1,0.31,5.1,10.7,19.5,15.2,16.5,52.4,54.3,16.0,97.43,9.1,2004
Scot Pollard,IND,30,49,30,19,17.7,105.7,98.7,7.0,3.4,0.58,7.6,10.7,15.2,12.9,13.1,47.3,50.6,12.0,88.56,6.4,2004
Scott Williams,CLE,37,19,10,9,8.0,94.6,104.1,-9.5,8.4,1.60,13.6,9.8,11.7,10.7,8.5,29.3,36.0,14.9,93.35,1.1,2004
Sean Marks,SAS,29,23,15,8,10.5,91.8,98.5,-6.7,6.5,0.57,7.0,6.6,14.7,10.6,12.2,33.8,41.2,19.1,94.07,5.9,2004
Shaquille O'Neal,MIA,33,73,53,20,34.2,111.8,101.7,10.0,14.9,0.99,10.9,11.2,19.7,15.8,11.1,60.1,58.3,30.1,92.65,16.1,2004
Shawn Bradley,DAL,33,77,55,22,11.4,108.9,97.2,11.7,2.4,0.45,5.7,8.3,16.1,12.3,12.5,45.2,49.4,12.3,95.96,5.2,2004
Steven Hunter,PHX,23,76,57,19,13.8,101.9,101.8,0.1,1.8,0.30,3.7,8.9,10.7,9.9,12.5,61.4,59.6,13.5,100.03,6.9,2004
Theo Ratliff,POR,32,63,22,41,27.4,99.6,101.8,-2.2,3.0,0.61,8.6,6.8,12.7,9.8,14.1,44.7,50.0,9.8,89.18,5.6,2004
Tim Duncan,SAS,29,66,50,16,33.4,109.5,93.1,16.3,15.1,1.41,11.5,9.9,24.4,17.4,8.2,49.8,54.0,28.9,89.77,20.4,2004
Tony Battie,ORL,29,81,36,45,23.6,100.1,103.2,-3.1,3.3,0.52,8.1,5.8,17.5,11.8,15.6,46.0,49.8,11.0,95.99,6.1,2004
Tony Massenburg,SAS,37,61,43,18,11.3,97.0,102.2,-5.2,3.5,0.35,5.3,8.0,17.1,12.4,15.2,40.7,46.7,16.5,91.59,4.3,2004
Tyson Chandler,CHI,22,80,46,34,27.3,99.9,96.8,3.1,4.9,0.55,8.7,11.7,22.4,17.1,15.7,49.4,56.5,13.7,95.01,12.9,2004
Vitaly Potapenko,SEA,30,33,16,17,10.2,110.6,113.9,-3.3,4.5,0.75,7.4,9.3,16.4,12.7,9.8,51.7,58.1,15.5,91.15,7.4,2004
Vlade Divac,LAL,37,15,7,8,8.7,98.1,106.8,-8.7,24.7,1.36,27.9,12.3,11.3,11.9,20.6,41.9,46.9,16.0,96.06,4.6,2004
Wang Zhi-zhi,MIA,27,20,13,7,4.5,91.9,103.4,-11.4,10.0,1.00,9.6,6.7,11.8,9.4,9.6,50.0,52.1,22.2,96.29,10.2,2004
Yao Ming,HOU,24,80,50,30,30.7,103.9,101.5,2.4,4.8,0.31,4.2,9.1,19.3,14.3,13.5,55.2,61.4,26.1,91.61,14.8,2004
Zarko Cabarkapa,GSW,24,40,20,20,11.9,105.0,101.0,4.0,9.3,0.83,9.5,7.0,14.3,10.5,11.5,52.3,57.9,21.4,96.30,11.1,2004
Zaza Pachulia,MIL,21,74,27,47,18.9,104.0,104.2,-0.2,7.1,0.86,10.6,10.1,18.9,14.5,12.3,45.2,52.6,16.6,91.50,9.6,2004
Zeljko Rebraca,LAC,33,58,27,31,16.0,100.3,99.9,0.3,4.9,0.53,7.5,5.8,14.3,10.3,14.1,56.8,62.5,16.0,90.38,10.2,2004
Zendon Hamilton,MIL,30,16,7,9,10.1,100.6,111.5,-10.9,6.3,0.50,8.2,11.9,16.8,14.3,16.4,34.4,48.0,18.9,93.37,3.5,2004
Zydrunas Ilgauskas,CLE,30,78,40,38,33.5,106.2,103.4,2.7,6.5,0.52,6.7,11.8,14.9,13.4,12.7,46.9,55.0,24.2,90.66,11.3,2004
Aaron Williams,NJN,32,72,39,33,18.6,94.4,95.8,-1.4,10.9,0.91,14.0,7.8,15.1,11.4,15.4,50.4,54.9,17.1,92.44,8.9,2003
Adonal Foyle,GSW,29,44,21,23,13.1,95.9,102.7,-6.9,5.0,0.81,9.3,9.4,19.7,14.5,11.5,45.4,47.1,13.2,91.06,8.3,2003
Alan Henderson,ATL,31,6,2,4,11.3,88.3,110.1,-21.8,5.6,0.67,6.9,18.3,14.1,16.0,10.3,47.6,50.8,18.5,90.60,13.0,2003
Alonzo Mourning,NJN,34,12,5,7,18.0,90.8,96.4,-5.5,7.3,0.80,7.7,3.8,8.4,6.2,9.6,46.5,55.8,20.1,92.27,8.8,2003
Amal McCaskill,PHI,30,59,25,34,10.7,93.7,97.4,-3.7,5.5,0.80,11.5,8.0,13.5,10.8,14.4,40.2,43.8,11.2,91.42,4.0,2003
Andrew DeClercq,ORL,31,71,17,54,17.0,100.3,103.6,-3.3,5.4,0.81,13.9,10.8,15.8,13.2,17.0,47.7,52.6,10.1,92.81,5.4,2003
Antonio Davis,CHI,35,80,27,53,32.2,94.2,100.0,-5.8,9.3,1.20,13.4,7.6,18.0,12.7,11.2,40.3,46.5,15.5,91.20,9.4,2003
Ben Handlogten,UTA,30,17,9,8,10.1,105.7,107.4,-1.7,6.3,0.60,8.1,13.8,21.4,17.5,13.5,53.2,57.7,18.1,89.43,10.9,2003
Ben Wallace,DET,29,81,54,27,37.8,100.4,93.2,7.3,7.5,1.12,12.1,10.8,22.2,16.6,10.8,42.2,44.1,15.0,89.64,13.4,2003
Brendan Haywood,WAS,24,77,24,53,19.4,97.3,99.8,-2.5,5.1,0.54,7.0,11.8,14.1,12.9,13.0,51.5,54.7,16.8,92.31,9.8,2003
Brian Grant,MIA,32,76,40,36,30.3,100.8,99.7,1.0,5.1,0.84,8.5,7.6,16.2,11.8,10.1,47.1,50.2,15.0,90.08,8.2,2003
