Position,index,PIE,YEAR,AGE,PLAYER,FP,MIN,PTS,FGM,FGA,DREB,TOV,REB,FTA,FTM,AST,OREB,GP,3PA,OFFRTG,TS%,AST%,REB%,FG%,AST/TO,NETRTG,Salary,PlayerGrade
Forward,4300,11.3,2013,25,JJ Hickson,27.3,26.9,11.8,4.8,9.5,6.2,1.9,9.2,4.2,2.2,1.4,3,69,0.1,102.7,52.1,8.5,16.1,50.8,0.75,-4.4,5150000,good
Forward,4536,13.7,2012,24,JJ Hickson,28.7,29,12.7,5.2,9.3,7,1.8,10.4,3.4,2.3,1.1,3.3,80,0,102.8,59.1,6.5,18.3,56.2,0.61,-5.3,4000000,good
Forward,5008,10.6,2010,22,JJ Hickson,27.6,28.2,13.8,5.4,11.7,6,2.2,8.7,4.6,3.1,1.1,2.7,80,0.1,99.1,50.3,7.5,15.5,45.8,0.53,-12,1528920,aboveAvergae
Forward,3811,8.5,2015,29,Jason Thompson,9.2,10,3.1,1.1,2.3,2.2,0.3,2.9,1.1,0.8,0.6,0.7,47,0.3,104.4,55.8,9.4,13.9,48.1,1.93,-1.1,6752729,topPayer
Forward,4314,7.3,2013,27,Jason Thompson,17.9,24.5,7.1,3.1,6,4.6,1.2,6.4,1.8,1,0.6,1.9,82,0,106,52.3,4,13.3,50.6,0.56,0.4,5643750,topPayer
Forward,5237,9.5,2009,23,Jason Thompson,27.9,31.4,12.5,4.9,10.5,5.5,1.9,8.5,3.7,2.6,1.7,3,75,0.1,103.3,51.8,8.4,13.7,47.2,0.89,-4.3,2035920,aboveAvergae
Forward,3812,5.5,2015,29,Jeff Ayres,3.9,6.3,1.8,0.7,1.4,1.1,0.4,1.3,0.4,0.4,0.3,0.2,17,0.1,90.6,58.5,7.8,10.1,52.2,0.83,-20.5,251890,belowAverage
Forward,4071,9.6,2014,28,Jeff Ayres,6.3,7.5,2.7,1.1,1.9,1.6,0.5,2.3,0.7,0.5,0.3,0.7,51,0,98.6,61.8,6.1,15.5,57.9,0.54,-8.3,1828750,aboveAvergae
Forward,4316,6.8,2013,27,Jeff Ayres,9.5,13,3.3,1.4,2.4,2.3,0.9,3.5,0.8,0.5,0.8,1.2,73,0,107.6,60.5,8.5,13.9,58,0.95,6.2,1750000,aboveAvergae
Forward,4551,11,2012,26,Jeff Ayres,8.7,10,3.9,1.6,3.4,2,0.6,2.8,0.6,0.6,0.4,0.8,37,0.1,102.4,53.3,6.8,13.2,48.4,0.65,6.6,854389,belowAverage
Forward,4797,7.6,2011,25,Jeff Ayres,4.6,5.3,1.7,0.8,1.8,1.1,0.1,1.7,0.4,0.2,0.2,0.6,20,0,105.7,43.5,6.3,14.7,41.7,2,2.3,1500000,aboveAvergae
Forward,5239,6.6,2009,23,Jeff Ayres,7.2,10.4,2.7,1.1,1.7,1.9,0.3,2.5,0.5,0.5,0,0.6,39,0,105.8,70.5,0.4,13.6,66.2,0.08,-6.4,457588,belowAverage
Forward,3832,2.1,2015,26,Justin Harper,3,7,2.6,0.8,2,0.2,0.4,0.2,0.4,0.2,0,0,5,1.8,84.5,59.7,0,1.5,40,0,-48.8,99418,belowAverage
Forward,4813,0.8,2011,22,Justin Harper,3.3,6,1.4,0.6,2.2,0.6,0.4,0.9,0.1,0,0.1,0.2,14,0.9,81.2,31.8,4.7,7.8,29,0.33,-21.8,473604,belowAverage
Forward,3875,9.4,2015,36,Matt Bonner,4.7,6.9,2.5,1,1.9,0.8,0.1,0.9,0.1,0.1,0.3,0.1,30,1.1,111.8,64.7,6.1,7.3,50.9,3,14,1499187,aboveAvergae
Forward,4125,6.3,2014,35,Matt Bonner,7.3,13,3.7,1.3,3.2,1.2,0.2,1.6,0.5,0.4,0.7,0.4,72,1.8,103.9,53.6,7.4,6.2,40.9,4.27,1.5,1448490,aboveAvergae
Forward,4366,8.4,2013,34,Matt Bonner,7.6,11.3,3.2,1.2,2.7,1.9,0.3,2.1,0.2,0.1,0.5,0.3,61,1.6,107,58.2,6.3,9.5,44.5,1.94,6.1,3945000,good
Forward,4609,7.3,2012,33,Matt Bonner,8.7,13.4,4.2,1.6,3.4,1.5,0.2,1.9,0.2,0.2,0.5,0.4,68,1.8,105.3,60.9,5.7,7.3,48.7,2.25,4.3,3630000,good
Forward,4851,9,2011,32,Matt Bonner,13.4,20.4,6.6,2.4,5.4,2.8,0.2,3.3,0.3,0.2,0.9,0.4,65,3.8,113.9,59.7,6.4,8.4,44,4.36,14.4,3315000,good
Forward,5069,8.6,2010,31,Matt Bonner,14.7,21.7,7.3,2.6,5.6,2.7,0.4,3.6,0.7,0.5,0.9,0.9,66,3.5,111.2,61.7,6.3,8.8,46.4,2.22,8.8,3000000,good
Forward,5285,9.9,2009,30,Matt Bonner,14.4,17.9,7,2.6,5.7,2.5,0.6,3.3,0.7,0.5,1,0.8,65,3.6,111.3,58.1,9,9.5,44.6,1.74,8.3,3240380,good
Forward,5507,9.5,2008,29,Matt Bonner,17.7,23.8,8.2,3.3,6.6,3.6,0.5,4.8,0.3,0.2,1,1.2,81,3.3,109.8,61.1,6.4,10.8,49.6,2.22,8.6,2987000,good
Forward,5741,8.5,2007,28,Matt Bonner,9.7,12.5,4.8,1.8,4.3,2,0.6,2.8,0.6,0.6,0.5,0.8,68,2,101.3,52.5,6.6,11.7,41.6,0.82,5.4,2678000,good
Forward,3921,4.8,2015,25,Shayne Whittington,4.4,5.8,1.6,0.7,1.6,1,0.7,1.7,0.3,0.1,0.4,0.7,7,0.3,82.4,46.3,12,13.6,45.5,0.6,-8.1,845059,belowAverage
Forward,4173,10.6,2014,24,Shayne Whittington,5.8,5.4,2.9,1,2.1,1,0.3,1.5,1.2,0.9,0.3,0.5,20,0.3,109.8,54.7,9.4,13.6,45.2,1.2,7,507336,belowAverage
Forward,3938,12.2,2015,40,Tim Duncan,26,25.2,8.6,3.5,7.2,5.4,1.5,7.3,2.1,1.5,2.7,1.9,61,0,108.1,52.3,15.3,14.8,48.8,1.81,13.6,5250000,good
Forward,5802,17.7,2007,32,Tim Duncan,42.8,34,19.3,7.5,15.1,8.3,2.3,11.3,5.9,4.3,2.8,3,78,0.1,108.2,54.6,15.2,17.8,49.7,1.22,8.3,19014188,topPayer
Forward,6041,18.9,2006,31,Tim Duncan,44.6,34.1,20,7.7,14.1,7.9,2.8,10.6,7.1,4.5,3.4,2.7,80,0.1,111.1,57.9,18.2,16.8,54.6,1.22,14.6,17429672,topPayer
Forward,6273,17.2,2005,30,Tim Duncan,42.7,34.8,18.6,7.2,14.8,8.1,2.5,11,6.7,4.2,3.2,2.9,80,0.1,106.6,52.3,16.2,16.7,48.4,1.28,9.5,15845156,topPayer
Forward,6509,20.4,2004,29,Tim Duncan,45.7,33.4,20.3,7.8,15.8,8,1.9,11.1,6.9,4.6,2.7,3.1,66,0.1,109.5,54,15.1,17.4,49.6,1.41,16.3,14260641,topPayer
Forward,6755,21.2,2003,28,Tim Duncan,49.9,36.6,22.3,8.6,17.1,9.2,2.7,12.4,8.5,5.1,3.1,3.3,69,0.2,101.5,53.4,17,17.1,50.1,1.16,11.4,12676125,topPayer
Forward,6983,20.6,2002,27,Tim Duncan,52.3,39.3,23.3,8.8,17.2,9.7,3.1,12.9,7.8,5.6,3.9,3.2,81,0.3,105.6,56.4,19.1,16.8,51.3,1.27,9.2,12072500,topPayer
Forward,7209,20.7,2001,26,Tim Duncan,52.8,40.6,25.5,9.3,18.3,9.4,3.2,12.7,8.5,6.8,3.7,3.3,82,0.1,105.9,57.6,18.2,16,50.8,1.17,9.2,10865250,topPayer
Forward,7436,17,2000,25,Tim Duncan,47.9,38.7,22.2,8.6,17.1,9,3,12.2,8.1,5,3,3.2,82,0.3,105.5,53.6,15,15.9,49.9,1.01,11.5,9660000,topPayer
Forward,7874,17,1998,23,Tim Duncan,46.4,39.3,21.7,8.4,16.9,8.2,2.9,11.4,7.2,4.9,2.4,3.2,50,0.1,103.2,54.1,11.7,14.6,49.5,0.83,10.7,3413000,good
Forward,8091,17.5,1997,22,Tim Duncan,45.7,39.1,21.1,8.6,15.7,8.6,3.4,11.9,5.9,3.9,2.7,3.3,82,0.1,104.9,57.7,13.1,15.7,54.9,0.8,7.6,2967840,good
Forward,3957,4.7,2014,24,Adreian Payne,15.4,23.1,6.7,2.8,6.9,3.6,1.4,5.1,1.4,0.9,0.9,1.5,32,0.3,98.8,44.3,6.7,11.5,41.4,0.68,-17,1855320,aboveAvergae
Forward,3981,11,2014,30,Brandon Bass,19.9,23.5,10.6,4.2,8.3,3.2,1,4.9,2.6,2.1,1.3,1.7,82,0.4,100.6,55.7,9.1,10,50.4,1.25,-2.9,6950000,topPayer
Forward,4248,12.6,2013,30,Chris Bosh,30.2,32,16.2,6.2,12.1,5.4,1.6,6.6,3.4,2.8,1.1,1.2,79,2.8,110.9,59.7,5.6,11.5,51.6,0.7,8.9,19067500,topPayer
Forward,4482,12.9,2012,29,Chris Bosh,32.3,33.2,16.6,6.6,12.3,5,1.7,6.8,4.1,3.3,1.7,1.8,74,1,112.2,59.2,8.1,11.3,53.5,0.96,9.8,17545000,topPayer
Forward,6574,10,2003,20,Chris Bosh,27.1,33.6,11.5,4.4,9.5,4.9,1.4,7.4,3.8,2.7,1,2.5,75,0.2,95.6,51.3,5.6,11.5,45.9,0.73,-3.2,2911320,good
Forward,4025,3.1,2014,24,Drew Gordon,4.1,7.9,1.9,0.9,2.1,1.2,0.9,2,0.2,0.1,0.2,0.8,9,0.3,86.7,42.8,4.4,11.8,42.1,0.25,-20.8,73657,belowAverage
Forward,4027,-0.2,2014,33,Earl Barron,5.4,8.9,2,0.8,2.4,0.9,0.3,1.8,0.8,0.4,0.3,0.9,16,0.3,86.1,36.1,6,9.6,30.8,1,-16.9,390063,belowAverage
Forward,4516,6.5,2012,31,Earl Barron,11.8,13.2,3.3,1.5,4.3,3.3,0.9,5.1,0.6,0.3,0.4,1.8,12,0,90.3,36.1,5.4,17.5,35.3,0.45,-5.6,339726,belowAverage
Forward,4758,-16.7,2011,30,Earl Barron,2.6,4.4,2,1,2,0,0,0.5,0,0,0,0.5,2,0,88.9,50,0,5.9,50,0,-11.1,185588,belowAverage
Forward,4985,2.2,2010,29,Earl Barron,10.1,14.5,3.8,1.5,4.7,2.1,0.8,3.6,1.1,0.7,0.5,1.5,21,0,104.4,36.1,5.4,13.5,32.3,0.69,-4.8,188558,belowAverage
Forward,5209,8.8,2009,28,Earl Barron,28.5,33.1,11.7,4.3,9.7,6.6,1.6,11,4.1,3.1,1.1,4.4,7,0,119.1,50.8,5,18.5,44.1,0.73,2.7,10661975.28,topPayer
Forward,5659,6,2007,26,Earl Barron,13.9,19.3,7.1,2.9,7.1,2.8,1,4.3,1.9,1.3,0.6,1.5,46,0.3,93.7,44.6,6.3,11.9,40.4,0.6,-11.6,973328,belowAverage
Forward,4031,5.9,2014,36,Elton Brand,9.9,13.5,2.7,1.2,2.6,2,0.5,2.8,0.6,0.3,0.6,0.8,36,0,102,45.7,7,10.1,44.2,1.22,1.2,2000000,aboveAvergae
Forward,4036,6.6,2014,23,Furkan Aldemir,10.4,13.2,2.3,1,1.9,2.4,0.4,4.3,0.7,0.3,0.7,1.9,41,0.1,98.5,51.7,7.9,15.5,51.3,1.65,-8.2,2810305,good
Forward,4042,6.6,2014,29,Glen Davis,9.5,12.2,4,1.6,3.4,1.7,0.5,2.3,1.3,0.8,0.5,0.6,74,0.1,95,49.5,7.3,9,45.9,1,-3.9,7827985,topPayer
Forward,4289,8.4,2013,28,Glen Davis,20,24.4,9.4,4,8.7,3.6,1.1,5.2,2,1.4,1.1,1.6,68,0.2,100,49.1,8,10.6,45.7,1.01,-5,6750000,topPayer
Forward,4525,10.8,2012,27,Glen Davis,29.6,31.3,15.1,6.3,14.1,5.6,1.9,7.2,3.4,2.5,2.1,1.6,34,0.1,100.8,48.3,11.5,11.8,44.8,1.09,-1,6400000,topPayer
Forward,4773,9,2011,26,Glen Davis,18.8,23.4,9.3,3.7,8.8,3.7,1.2,5.4,2.7,1.9,0.8,1.8,61,0.2,100.7,46.6,6.2,12.1,42.1,0.63,-2.1,6300000,topPayer
Forward,4998,9.2,2010,25,Glen Davis,23.1,29.5,11.7,4.6,10.3,4.2,1.1,5.4,3.4,2.5,1.2,1.3,78,0.2,102.6,49.9,6.9,10.1,44.8,1.08,3.6,3300000,good
Forward,4080,8.2,2014,28,Joel Freeland,10.3,12.8,3.5,1.5,3.1,2.7,0.5,4,0.5,0.4,0.3,1.3,48,0,102.8,52.2,3.9,14.9,49,0.7,6.4,3100000,good
Forward,4323,7.1,2013,27,Joel Freeland,10.4,14,3.3,1.5,3.1,2.3,0.6,4,0.6,0.4,0.7,1.7,52,0,105.8,49.8,7.2,13.4,47.5,1.13,1.9,3000000,good
Forward,4081,5.8,2014,31,Joey Dorsey,10.3,12.4,2.7,1.2,2.1,2.6,0.6,4,1.2,0.3,0.4,1.5,69,0,103.5,50.7,4.3,15.4,55.2,0.61,1.7,948163,belowAverage
Forward,5245,4.8,2009,26,Joey Dorsey,5.8,7.1,1.5,0.6,1.3,1.8,0.4,2.9,0.8,0.3,0.1,1.1,15,0,116.7,45.5,2.5,20.1,45,0.33,10.6,881000,belowAverage
Forward,4098,12.6,2014,39,Kevin Garnett,20.3,20.3,6.9,3,6.5,5.6,1,6.6,1,0.8,1.6,1,47,0.1,101.9,49.6,13.1,17.3,46.7,1.67,-0.6,12000000,topPayer
Forward,4341,12.2,2013,38,Kevin Garnett,20.1,20.5,6.5,2.9,6.6,5.5,1.3,6.6,0.9,0.7,1.5,1.1,54,0.1,99.3,46.7,13,17.2,44.1,1.19,-1,11532468,topPayer
Forward,4576,16,2012,37,Kevin Garnett,32.2,29.7,14.8,6.2,12.5,6.7,1.6,7.8,3,2.3,2.3,1.1,68,0.2,99.2,53.5,14.7,14,49.6,1.45,2.8,12467532,topPayer
Forward,4821,16.8,2011,36,Kevin Garnett,34.1,31.1,15.8,6.5,13,7.1,1.8,8.2,3.2,2.7,2.9,1.1,60,0.2,102.3,55,17.1,14.1,50.3,1.64,7,21247044,topPayer
Forward,4152,5.3,2014,32,Pero Antic,11.2,16.5,5.7,1.7,4.7,2.1,0.8,3,2,1.4,0.8,0.9,63,2.7,106.2,50.8,7.2,9.2,36.5,1,7.9,1250000,aboveAvergae
Forward,4158,9.6,2014,35,Reggie Evans,13.2,16.3,3.7,1.2,2.9,4.3,1,6.4,2.1,1.3,0.7,2.1,47,0,103.4,49,6.5,19.5,42.3,0.71,-3.5,1768654,aboveAvergae
Forward,5318,7.8,2009,27,Ronny Turiaf,17.9,20.8,4.9,2,3.5,3.3,1.2,4.5,1.9,0.9,2.1,1.3,42,0,105.2,57.4,13.9,10.7,58.2,1.84,-0.9,4140000,good
Forward,5543,8.7,2008,26,Ronny Turiaf,21.4,21.5,5.9,2.4,4.6,3.4,0.9,4.6,1.6,1.2,2.1,1.1,79,0,109.1,55.9,14.3,10.6,50.8,2.37,-1.5,4500000,good
Forward,5779,8.7,2007,25,Ronny Turiaf,18.1,18.7,6.6,2.4,5.1,2.7,0.9,3.9,2.4,1.8,1.6,1.2,78,0,109.1,53.9,13,10.4,47.4,1.78,5.1,770610,belowAverage
Forward,4195,7.4,2014,29,Tyler Hansbrough,9.9,14.3,3.6,1.2,2.2,2.1,0.3,3.6,1.9,1.3,0.3,1.4,74,0.1,112.6,59.7,2.9,13.2,52.1,1.05,10.3,3326235,good
Forward,4436,9,2013,28,Tyler Hansbrough,12.1,15.3,4.9,1.5,3.1,2.6,0.7,4.5,2.9,2,0.3,1.9,64,0,102.1,56.2,2.9,14.7,47.4,0.36,0.2,3183000,good
Forward,4669,10.9,2012,27,Tyler Hansbrough,14,16.9,7,2.2,5,2.6,1,4.6,3.7,2.7,0.4,2,81,0,96.9,52.7,5,13,43.2,0.46,-0.8,3055259,good
Forward,4905,9.3,2011,26,Tyler Hansbrough,17.1,21.8,9.3,2.9,7.3,2.7,1,4.4,4.2,3.4,0.5,1.7,66,0,101.1,51.1,3.8,10.1,40.5,0.46,-0.4,2138040,aboveAvergae
Forward,4215,12.4,2013,27,Andray Blatche,23.1,22.2,11.2,4.4,9.2,3.7,1.5,5.3,3,2.2,1.5,1.6,73,0.7,106.2,53.2,12.6,12.7,47.6,1.02,0.6,9170525,topPayer
Forward,4453,14.6,2012,26,Andray Blatche,21.6,19,10.3,4.2,8.2,3.1,1.5,5.1,2.6,1.8,1,2,82,0.3,103.3,54.7,10.8,14.2,51.2,0.69,0.3,7972891,topPayer
Forward,5147,12,2009,23,Andray Blatche,28.3,27.9,14.1,5.9,12.3,4.3,2.2,6.3,2.9,2.1,2.1,2,81,0.5,101,51.9,13.8,11.8,47.8,0.93,-6.4,3000000,good
Forward,5834,10.5,2006,21,Andris Biedrins,28.3,29.1,9.5,4.2,7.1,6.2,1.5,9.3,2,1.1,1.1,3.1,82,0,107,59.8,5.3,16.1,59.9,0.74,2.9,1986960,aboveAvergae
Forward,6073,6.8,2005,20,Andris Biedrins,11.9,14.7,3.8,1.7,2.7,2.3,0.5,4.2,1.1,0.3,0.4,1.8,68,0,105.1,59.5,3.8,14.3,63.8,0.71,2.4,1857360,aboveAvergae
Forward,6305,7.1,2004,19,Andris Biedrins,12.2,12.7,3.6,1.5,2.6,2.4,0.4,3.9,1.3,0.6,0.4,1.6,30,0,109.8,57,4.7,14.5,57.7,1,7.2,1727760,aboveAvergae
Forward,4471,8.5,2012,24,Byron Mullens,22.9,26.9,10.6,4.1,10.6,5,1.4,6.4,1.9,1.2,1.5,1.3,53,3.9,98.1,46.5,10.2,11.6,38.5,1.09,-14.9,4102270.49,good
Forward,4708,8.6,2011,23,Byron Mullens,18.9,22.5,9.3,3.9,9.1,3.6,1.1,5,1.7,1.4,0.9,1.5,65,0.8,96.3,47.3,7.3,11.3,42.5,0.77,-12.9,2674257.87,good
Forward,4294,8.9,2013,29,Gustavo Ayon,14.6,16.5,4.3,2,3.9,3.2,1.1,4.8,0.8,0.3,1.1,1.6,26,0,98.5,50.5,10.1,15,51,0.97,-3.5,1500000,aboveAvergae
Forward,4529,8.5,2012,28,Gustavo Ayon,11.3,13.4,3.7,1.7,3,2.5,0.9,3.6,0.9,0.4,1.3,1.1,55,0,101.6,54,14.2,13.6,55.1,1.51,0.1,1500000,aboveAvergae
Forward,4777,11.2,2011,27,Gustavo Ayon,18.5,20.2,5.9,2.6,4.8,3.3,0.9,4.9,1.2,0.7,1.4,1.6,54,0,100.7,55.2,10.9,12.8,53.6,1.61,-0.5,1567500,aboveAvergae
Forward,4297,12.3,2013,29,Hilton Armstrong,7.1,6.4,1.7,0.6,1.3,1.9,0.4,3.1,1.1,0.5,0.3,1.3,15,0,99,48,7.4,21.4,47.4,0.83,6.6,296138,belowAverage
Forward,5005,5.5,2010,26,Hilton Armstrong,6.8,9.2,1.7,0.7,1.4,1.7,0.5,2.5,0.6,0.3,0.3,0.8,53,0.1,93.1,50.8,4.6,13.5,48.7,0.5,-8.4,992680,belowAverage
Forward,5223,3.1,2009,25,Hilton Armstrong,7.8,10.2,2.2,0.8,2.4,1.6,0.7,2.5,1,0.5,0.6,0.8,33,0,95.1,38.1,9.5,12.1,35.4,0.95,-5.9,2801198,good
Forward,5439,5,2008,24,Hilton Armstrong,10.7,15.6,4.8,2,3.5,1.6,1.1,2.8,1.4,0.9,0.4,1.2,70,0,100.4,58.5,4.5,9.9,56.1,0.36,-2.9,2032800,aboveAvergae
Forward,5673,3,2007,23,Hilton Armstrong,7.6,11.3,2.7,1,2.3,1.5,0.9,2.5,1.1,0.7,0.4,1,65,0,100.9,49.8,4.8,12,45.3,0.39,-1.3,1900200,aboveAvergae
Forward,5908,7.3,2006,22,Hilton Armstrong,8,11.3,3.1,1.2,2.2,1.6,0.6,2.7,1.2,0.7,0.2,1,56,0,97.2,57,2.7,11.9,54.4,0.29,-0.1,1767600,aboveAvergae
Forward,4311,6.2,2013,26,Jarvis Varnado,12.5,14.1,4.1,1.5,2.5,1.8,0.4,2.6,2.2,1.1,0.5,0.8,24,0,96.3,59.7,5.9,8.9,60,1.3,-11.2,310908,belowAverage
Forward,4546,-0.7,2012,25,Jarvis Varnado,2,4.5,0.6,0.2,0.5,0.5,0.5,0.7,0.3,0.2,0.2,0.2,13,0,78.9,45.7,10.7,7.9,42.9,0.5,-23,314806,belowAverage
Forward,5684,0.1,2007,29,Jason Collins,6.6,15.8,1.9,0.7,1.5,1.5,0.6,2.4,1,0.5,0.3,0.9,74,0,96.9,48.1,3.3,8.1,46.9,0.52,-5.5,6100000,topPayer
Forward,5922,0.6,2006,28,Jason Collins,9.7,23,2.1,0.7,1.9,2.8,0.9,4,1.6,0.7,0.6,1.1,80,0,103.7,40.8,3.4,9.1,36.4,0.63,2.9,5800000,topPayer
Forward,6157,3,2005,27,Jason Collins,13.6,26.7,3.6,1.5,3.7,3.5,0.9,4.8,1.2,0.6,1,1.3,71,0.2,102.2,42.5,5.6,9.5,39.7,1.15,4.8,5500000,good
Forward,6391,5.3,2004,26,Jason Collins,19.9,31.8,6.4,2.3,5.6,4.2,1.1,6.1,2.6,1.7,1.3,1.9,80,0.1,100,47.1,6.6,10,41.2,1.15,3.7,1887864,aboveAvergae
Forward,4321,10,2013,35,Jermaine O'Neal,17.9,20.1,7.9,2.8,5.6,3.6,1.2,5.5,3,2.3,0.6,1.9,44,0,104,57,4.5,13.4,50.4,0.48,2.1,2000000,aboveAvergae
Forward,5025,5.2,2010,32,Jermaine O'Neal,13.4,18,5.4,2.1,4.5,2.6,1.1,3.7,1.8,1.2,0.5,1,24,0,98.7,50.4,4.6,10.9,45.9,0.44,1.7,5765000,topPayer
Forward,5458,9.8,2008,30,Jermaine O'Neal,28.8,29.8,13.3,5.4,11.3,4.5,2.1,6.4,3.3,2.6,1.8,1.9,68,0,104.8,52.2,10.5,11.5,47.4,0.85,-3.2,21372000,topPayer
Forward,5692,9.8,2007,29,Jermaine O'Neal,30.1,28.7,13.6,5.4,12.2,4.8,2.5,6.7,3.9,2.9,2.2,2,42,0.1,99.4,48.9,13,11.5,43.9,0.88,-1.6,19728000,topPayer
Forward,5928,13.9,2006,28,Jermaine O'Neal,41.7,35.6,19.4,7.2,16.5,7.4,2.9,9.6,6.5,5,2.4,2.2,69,0.1,102.5,50,12.8,13.8,43.6,0.82,-0.1,18084000,topPayer
Forward,6161,15.2,2005,27,Jermaine O'Neal,40.7,35.3,20.1,7.5,15.8,7.3,3,9.3,7.2,5.1,2.6,2,51,0.2,103.8,53,14.8,13.6,47.2,0.88,3.3,16440000,topPayer
Forward,6396,15.7,2004,26,Jermaine O'Neal,42.4,35,24.3,8.8,19.4,6.9,3,8.8,8.9,6.7,1.9,1.9,44,0.1,103.4,52,12.4,13.4,45.2,0.63,1.1,14796000,topPayer
Forward,6638,14.9,2003,25,Jermaine O'Neal,42.8,35.8,20.1,7.8,17.9,7.5,2.3,10,5.9,4.5,2.1,2.5,78,0.2,103.6,48.9,11.9,14.6,43.4,0.91,8.1,13152000,topPayer
Forward,6878,15.1,2002,24,Jermaine O'Neal,43.4,37.2,20.8,7.9,16.4,7.7,2.3,10.3,6.6,4.8,2,2.6,77,0.3,103.2,53.9,10.5,13.9,48.4,0.86,3.3,6900000,topPayer
Forward,7106,12.8,2001,23,Jermaine O'Neal,40.5,37.6,19,7.5,15.7,7.9,2.4,10.5,5.7,3.9,1.6,2.6,72,0.2,103.1,52.1,7.9,13.9,47.9,0.68,1.8,6325000,topPayer
Forward,7336,11.8,2000,22,Jermaine O'Neal,34.7,32.6,12.9,5,10.7,6.7,2,9.8,4.8,2.9,1.2,3.1,81,0.1,99.7,50.1,6.6,15,46.5,0.61,0.8,5710000,topPayer
Forward,4331,8.3,2013,25,Josh Harrellson,8.1,9.9,2.9,1.2,2.6,1.4,0.3,2.4,0.2,0.2,0.5,0.9,32,1,99.2,54.7,7.4,11.2,46.3,1.5,0,884293,belowAverage
Forward,4344,13.2,2013,29,Kris Humphries,20,19.9,8.4,3.3,6.7,4.1,0.9,5.9,2.1,1.7,1,1.8,69,0,98.7,55.2,8.7,14.9,50.1,1.05,-5.6,12000000,topPayer
Forward,4368,-0.4,2013,36,Melvin Ely,5.1,13.6,3,1.5,3,0.5,0,0.5,0,0,0,0,2,0,125,50,0,2.4,50,0,-25,74469,belowAverage
Forward,5073,4.4,2010,33,Melvin Ely,7,12.2,2.3,0.9,1.7,1.6,0.5,2.5,0.7,0.4,0.5,0.9,30,0,110.3,57.3,5.2,10.5,54.9,1,1.7,1223166,aboveAvergae
Forward,5511,1.8,2008,31,Melvin Ely,6.8,12,3.1,1.2,3.1,1.1,0.7,2.1,1.2,0.7,0.6,1,31,0,97.9,43.8,8.7,8.9,38.9,0.78,-4.9,998398,belowAverage
Forward,5744,6.3,2007,30,Melvin Ely,8.5,11.9,3.9,1.6,3.5,2.3,0.8,2.8,1.1,0.6,0.4,0.5,52,0,104.9,49.1,5.5,11.9,47.2,0.52,8.5,895341,belowAverage
Forward,5980,2,2006,29,Melvin Ely,6.5,10.3,3,1,2.7,1.3,0.9,1.8,1.6,1,0.6,0.5,30,0,86.9,44.2,11.5,8.3,36.3,0.64,-13.1,3303813,good
Forward,6213,9.4,2005,28,Melvin Ely,19.7,23.7,9.8,3.8,7.5,3.2,1.8,4.9,3.4,2.2,1.3,1.6,57,0,99.5,55,10,10.5,50.8,0.76,-2.5,2401027,aboveAvergae
Forward,6448,5.4,2004,27,Melvin Ely,16.1,21,7.3,2.9,6.7,2.3,1.5,4.1,2.7,1.5,1,1.8,79,0,98.6,46.5,7.8,10,43.2,0.66,-4.5,1742400,aboveAvergae
Forward,4419,11.7,2013,29,Taj Gibson,26.6,28.7,13,5.2,10.9,4.4,1.8,6.8,3.4,2.6,1.1,2.4,82,0.1,101.7,52.4,7.5,11.8,47.9,0.61,3.6,7550000,topPayer
Forward,4487,9.2,2012,30,Chris Wilcox,10.7,13.6,4.2,1.8,2.5,2,0.6,3,1,0.6,0.4,0.9,61,0,100.4,72.5,4.1,10.9,71.9,0.65,-1.7,1352181,aboveAvergae
Forward,4724,9.1,2011,29,Chris Wilcox,12.4,17.2,5.4,2.3,3.8,3,1.1,4.4,1.4,0.9,0.4,1.4,28,0,95,61.2,4.2,13.1,59.8,0.4,-3.5,3000000,good
Forward,5411,8.7,2008,24,Darko Milicic,14.3,17,5.5,2.2,4.4,3,0.8,4.3,1.7,1,0.6,1.4,61,0,99.5,53.3,5.4,13.5,51.5,0.71,-3.7,7020000,topPayer
Forward,5646,6.4,2007,23,Darko Milicic,20.5,23.8,7.2,3.1,7.1,4.2,1.4,6.1,1.7,1,0.8,1.8,70,0,101.1,45.6,5.5,12.8,43.8,0.57,-8.2,6500000,topPayer
Forward,5875,8.8,2006,22,Darko Milicic,21.6,23.9,8,3.1,6.9,3.7,1.6,5.5,2.9,1.8,1.1,1.8,80,0,103,49.2,8.1,12.4,45.4,0.73,0.3,5218622,good
Forward,6114,9.6,2005,21,Darko Milicic,13.3,13.9,4.8,2.2,4.3,1.9,0.9,2.7,0.9,0.5,0.7,0.8,55,0,98.8,52,9.6,10.3,50.9,0.8,-3.6,4135200,good
Forward,6350,3.1,2004,20,Darko Milicic,4.6,6.8,1.8,0.7,2.1,1.1,0.4,1.2,0.6,0.5,0.2,0.1,37,0,92.4,38.7,5,8.5,32.9,0.44,1.6,3865440,good
Forward,6592,0.8,2003,19,Darko Milicic,4.8,4.7,1.4,0.5,1.9,0.9,0.4,1.3,0.7,0.4,0.2,0.3,34,0,80.5,31.8,9.5,13.5,26.2,0.54,-14.9,3595800,good
