PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,YEAR
Spencer Dinwiddie,DET,22,34,12,22,13.4,95.2,103.1,-7.9,39.4,3.15,32.4,0.8,10.0,5.0,10.3,33.7,39.4,20.8,94.31,7.4,2014
Stephen Curry,GSW,27,80,67,13,32.7,114.7,98.5,16.3,35.8,2.49,26.4,2.2,10.0,6.3,10.6,59.4,63.8,27.7,101.47,17.8,2014
Steve Blake,POR,35,81,51,30,18.9,103.1,99.9,3.2,26.4,2.77,39.1,1.0,7.3,4.3,14.1,49.1,50.7,12.9,97.09,7.0,2014
Terrence Ross,TOR,24,82,49,33,25.5,109.7,109.0,0.6,6.3,1.25,9.2,1.6,9.5,5.5,7.4,50.7,51.9,18.1,93.95,6.6,2014
Thabo Sefolosha,ATL,31,52,43,9,18.8,105.8,94.6,11.2,11.6,1.97,19.3,5.6,16.9,11.4,9.8,46.8,50.6,14.3,95.17,10.6,2014
Tim Frazier,POR,24,11,3,8,21.8,98.6,100.8,-2.2,36.1,2.40,38.7,2.3,8.9,5.6,16.1,38.5,40.6,17.0,98.71,5.7,2014
Tim Hardaway Jr.,NYK,23,70,16,54,24.0,97.5,108.6,-11.1,13.4,1.55,12.8,0.7,8.8,4.7,8.3,47.4,51.2,22.9,94.04,7.9,2014
Toney Douglas,NOP,29,12,7,5,14.7,104.5,102.1,2.4,21.4,2.40,26.4,1.2,11.1,6.4,11.0,42.2,45.0,18.0,91.21,7.1,2014
Tony Allen,MEM,33,63,46,17,26.2,104.6,96.1,8.5,8.1,1.00,12.6,6.5,10.6,8.6,12.6,50.5,52.8,16.2,94.71,8.7,2014
Tony Parker,SAS,33,68,48,20,28.7,107.9,103.1,4.7,27.8,2.29,24.2,0.8,5.9,3.5,10.6,50.8,53.9,24.2,95.08,10.2,2014
Tony Wroten,PHI,22,30,4,26,29.8,95.5,108.2,-12.7,33.8,1.39,20.0,2.3,7.3,4.7,14.4,44.6,49.4,30.0,97.41,9.7,2014
Trey Burke,UTA,22,76,35,41,30.1,103.6,105.3,-1.7,24.5,2.65,21.6,1.4,7.7,4.5,8.2,43.0,45.5,23.2,92.48,8.5,2014
Troy Daniels,CHA,23,47,15,32,8.5,94.3,105.1,-10.8,11.1,1.10,10.3,1.8,6.4,3.9,9.4,50.0,51.5,20.3,97.23,5.2,2014
Ty Lawson,DEN,27,75,29,46,35.5,107.3,107.6,-0.3,40.8,3.89,36.0,1.5,7.2,4.2,9.3,47.4,52.6,20.3,98.20,12.5,2014
Tyler Ennis,MIL,20,33,11,22,12.5,96.0,103.4,-7.3,27.8,1.74,27.9,1.6,7.3,4.3,16.0,40.3,41.1,19.9,97.42,5.3,2014
Tyler Johnson,MIA,23,32,15,17,18.8,96.8,101.5,-4.7,11.5,1.40,16.2,2.3,10.8,6.6,11.5,47.3,50.6,16.1,96.56,8.3,2014
Tyreke Evans,NOP,25,79,43,36,34.0,109.2,106.0,3.2,31.6,2.12,25.3,3.0,12.7,7.8,11.9,47.7,50.8,25.5,92.71,11.8,2014
Vander Blue,LAL,22,2,0,2,36.9,94.7,119.7,-25.0,17.8,1.33,17.4,2.1,10.4,5.5,13.0,33.3,34.2,20.2,98.97,2.6,2014
Victor Oladipo,ORL,23,72,22,50,35.7,101.8,107.8,-6.1,18.8,1.45,17.0,2.0,10.2,6.0,11.8,47.4,52.7,24.9,95.20,9.9,2014
Vince Carter,MEM,38,66,45,21,16.5,99.7,99.2,0.5,11.0,1.84,14.2,2.4,9.6,6.0,7.7,41.7,44.5,19.3,95.76,5.8,2014
Wayne Ellington,LAL,27,65,18,47,25.8,100.4,104.2,-3.9,10.1,2.10,13.1,1.7,10.5,6.0,6.3,48.5,50.4,18.2,95.71,8.3,2014
Wesley Matthews,POR,28,60,41,19,33.7,106.0,99.3,6.8,11.0,1.72,13.4,1.8,8.5,5.2,7.8,56.3,58.6,19.3,97.19,10.0,2014
Will Barton,DEN,24,58,30,28,17.0,98.7,99.4,-0.7,13.5,1.33,15.1,2.4,13.4,7.7,11.4,45.8,50.3,19.7,98.06,10.3,2014
Will Bynum,WAS,32,7,4,3,9.5,86.7,129.5,-42.8,48.6,2.25,30.5,2.9,6.1,4.4,13.6,32.3,33.6,26.1,95.01,2.8,2014
Will Cherry,TOR,24,8,6,2,8.7,102.2,105.8,-3.6,17.4,2.00,23.5,1.4,5.6,3.5,11.8,31.6,34.7,16.5,95.42,1.3,2014
Willie Green,ORL,33,52,15,37,18.3,94.1,99.0,-4.9,12.1,1.42,15.6,1.5,6.7,4.1,11.0,45.4,47.7,17.2,95.90,5.2,2014
Xavier Henry,LAL,24,9,1,8,9.5,108.8,99.4,9.4,4.8,1.00,9.7,2.2,2.7,2.5,9.7,23.1,42.4,14.2,95.93,0.0,2014
Zach LaVine,MIN,20,77,15,62,24.7,98.2,112.4,-14.2,25.0,1.43,22.6,1.4,10.3,5.8,15.8,46.5,51.5,21.8,96.43,7.9,2014
Zoran Dragic,MIA,26,16,6,10,4.7,92.4,101.3,-8.9,11.6,1.00,11.9,6.0,4.1,5.1,11.9,41.7,43.5,20.8,100.50,3.3,2014
AJ Price,MIN,27,28,15,13,3.5,89.1,88.2,0.9,27.1,1.86,19.7,0.8,7.5,4.0,10.6,47.8,46.9,21.3,101.92,9.0,2013
Aaron Brooks,DEN,29,72,42,30,21.6,104.1,106.7,-2.6,23.8,1.99,23.9,2.7,6.1,4.4,12.0,48.4,51.8,20.1,99.82,7.9,2013
Adonis Thomas,PHI,21,6,2,4,6.3,108.2,91.0,17.2,11.5,3.00,16.7,0.0,7.9,4.1,5.6,46.4,48.5,17.6,96.43,4.0,2013
Alan Anderson,BKN,31,78,43,35,22.7,103.4,104.7,-1.2,7.4,1.31,11.9,2.4,7.8,5.2,9.1,48.7,52.5,15.6,93.12,5.9,2013
Alec Burks,UTA,22,78,24,54,28.1,101.5,108.1,-6.6,16.8,1.42,15.6,2.7,9.5,6.0,11.0,48.7,54.7,23.2,93.68,10.1,2013
Alexey Shved,MIN,25,63,28,35,10.5,97.6,100.5,-2.9,16.2,1.42,17.3,2.8,9.0,5.8,12.2,38.4,45.2,20.6,97.37,7.2,2013
Allen Crabbe,POR,22,15,12,3,6.7,104.3,104.9,-0.5,8.8,2.00,14.0,1.0,7.7,4.5,7.0,45.5,47.5,15.4,99.82,4.2,2013
Andre Iguodala,GSW,30,63,41,22,32.4,110.9,97.4,13.5,17.0,2.63,29.9,2.7,11.2,7.2,11.4,54.8,57.0,13.3,97.45,9.9,2013
Andre Miller,WAS,38,58,32,26,16.9,103.2,101.0,2.2,30.7,3.23,37.7,2.9,10.0,6.6,11.7,48.3,53.4,14.8,93.57,11.8,2013
Andre Roberson,OKC,22,40,30,10,10.0,103.9,100.7,3.2,5.1,0.79,14.0,9.6,13.5,11.7,17.8,50.0,51.8,9.9,97.91,4.4,2013
Anthony Morrow,NOP,28,76,32,44,18.8,105.5,104.3,1.2,6.9,1.16,9.0,2.0,8.1,5.0,7.7,54.2,57.0,18.8,93.49,8.7,2013
Archie Goodwin,PHX,19,52,32,20,10.2,97.2,105.1,-7.9,6.1,0.45,7.9,4.5,10.8,7.7,17.3,47.0,50.7,18.5,99.98,6.8,2013
Arron Afflalo,ORL,28,73,21,52,35.0,100.7,108.0,-7.4,16.9,1.70,16.1,1.3,9.2,5.2,9.5,52.2,57.4,22.8,94.93,10.6,2013
Austin Rivers,NOP,21,69,27,42,19.4,106.7,106.7,0.0,19.3,2.08,20.3,2.0,8.0,5.0,9.8,44.3,48.2,20.9,93.94,6.7,2013
Avery Bradley,BOS,23,60,19,41,30.9,102.1,104.2,-2.1,7.9,0.89,8.1,2.5,9.7,6.1,9.1,48.5,51.0,23.1,95.62,8.2,2013
Ben Gordon,CHA,31,19,8,11,14.7,99.8,95.6,4.2,12.2,1.00,13.3,1.0,8.2,4.4,13.3,38.0,42.2,21.9,94.19,5.0,2013
Ben McLemore,SAC,21,82,28,54,26.7,103.6,108.1,-4.5,5.8,0.85,8.9,2.4,8.6,5.4,10.5,44.6,48.5,16.6,96.19,4.2,2013
Beno Udrih,MEM,31,41,18,23,15.7,102.5,111.4,-8.9,27.8,2.47,32.6,1.5,8.5,4.8,13.2,49.2,52.3,16.7,94.07,8.6,2013
Bradley Beal,WAS,21,73,40,33,34.7,104.8,102.7,2.0,15.5,1.90,15.2,2.2,9.0,5.6,8.0,47.9,50.7,24.0,94.11,9.5,2013
Brandon Jennings,DET,24,80,28,52,34.1,105.8,108.9,-3.1,33.4,2.83,29.1,2.0,6.9,4.3,10.3,44.1,48.6,22.8,96.91,10.0,2013
Brandon Knight,MIL,22,72,13,59,33.3,102.7,111.3,-8.6,26.2,1.87,19.9,1.9,9.2,5.4,10.6,47.3,52.3,26.3,93.68,11.1,2013
Brandon Rush,UTA,28,38,13,25,11.0,96.4,106.9,-10.5,8.5,1.20,17.8,1.1,9.5,5.2,14.8,42.2,42.8,11.6,94.80,3.1,2013
Brian Roberts,NOP,28,72,28,44,23.2,102.8,107.1,-4.3,22.6,2.46,24.3,1.1,7.4,4.3,9.9,47.5,52.9,19.8,94.20,9.0,2013
C.J. Watson,IND,30,63,48,15,18.9,100.8,94.6,6.2,14.4,1.78,19.8,1.6,6.5,4.1,11.1,51.6,55.5,15.9,96.80,9.6,2013
CJ McCollum,POR,22,38,21,17,12.5,102.3,104.3,-2.1,8.9,0.77,10.5,1.3,8.1,4.7,13.7,50.0,52.1,20.1,98.27,5.4,2013
CJ Miles,CLE,27,51,21,30,19.3,104.7,102.8,1.9,8.8,1.18,9.7,1.7,8.9,5.2,8.2,53.7,56.9,21.3,95.72,9.2,2013
Carrick Felix,CLE,23,7,2,5,5.4,108.5,101.2,7.3,14.3,1.00,16.7,3.3,12.8,8.7,16.7,57.1,60.3,21.7,104.57,8.7,2013
Casper Ware,PHI,24,9,3,6,12.9,99.6,100.8,-1.2,13.5,2.00,16.7,0.0,7.7,4.0,8.3,51.2,53.8,18.8,101.17,9.1,2013
Chauncey Billups,DET,37,19,7,12,16.3,100.3,107.3,-7.0,19.6,1.68,27.6,1.2,8.2,4.6,16.4,39.2,42.7,15.2,95.31,4.0,2013
Chris Babb,BOS,24,14,3,11,9.5,97.0,101.5,-4.5,3.4,1.00,8.3,2.7,10.2,6.2,8.3,36.7,36.7,10.9,96.30,2.1,2013
Chris Douglas-Roberts,CHA,27,49,27,22,20.7,102.2,102.6,-0.4,8.1,1.42,13.7,1.6,10.0,5.8,9.7,54.2,58.8,14.3,94.96,8.2,2013
Chris Johnson,BOS,24,40,11,29,19.7,103.1,102.2,0.9,5.9,1.41,10.8,3.7,8.9,6.2,7.7,49.8,53.7,13.7,96.01,6.6,2013
Chris Paul,LAC,29,62,44,18,35.0,113.2,101.9,11.3,45.9,4.57,36.4,1.8,10.1,6.1,8.0,51.1,58.0,23.0,98.17,17.9,2013
Chris Smith,NYK,26,2,0,2,1.0,100.0,225.0,-125.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.66,0.0,2013
Cory Joseph,SAS,22,68,52,16,13.8,104.3,104.3,0.1,18.0,2.65,24.6,3.8,7.9,6.0,9.3,49.8,55.8,16.7,97.18,8.8,2013
Courtney Lee,MEM,28,79,47,32,25.0,102.3,101.0,1.3,9.3,1.58,13.7,1.5,8.3,4.9,8.7,53.9,57.4,16.8,91.59,9.4,2013
D.J. Augustin,CHI,26,71,44,27,27.3,102.5,101.1,1.4,29.7,2.50,25.1,0.8,5.9,3.4,10.0,50.8,56.9,22.1,91.16,11.7,2013
DJ Stephens,MIL,23,3,0,3,4.9,78.6,80.8,-2.2,0.0,0.00,0.0,5.6,30.8,16.1,0.0,42.9,47.0,20.0,88.58,22.4,2013
Damian Lillard,POR,23,82,54,28,35.8,111.5,105.5,6.0,24.9,2.37,21.5,1.2,8.2,4.7,9.1,50.8,56.8,24.4,97.16,11.7,2013
Danny Green,SAS,27,68,54,14,24.3,106.4,96.5,9.9,9.2,1.37,14.7,1.6,11.7,6.9,10.7,56.2,58.0,16.2,97.23,9.1,2013
Darius Johnson-Odom,PHI,24,3,0,3,5.1,73.5,77.8,-4.2,10.0,0.50,9.1,0.0,12.5,5.4,18.2,0.0,0.0,25.6,109.84,-32.8,2013
Darius Morris,MEM,23,27,16,11,11.6,89.3,98.4,-9.1,25.9,1.63,25.0,2.1,6.6,4.2,15.3,46.9,49.8,18.1,96.98,6.5,2013
Darren Collison,LAC,26,80,56,24,25.9,109.2,103.9,5.3,22.5,2.25,24.4,2.3,6.4,4.5,10.8,51.8,57.5,19.4,96.76,10.8,2013
DeAndre Liggins,MIA,26,1,1,0,1.4,175.0,200.0,-25.0,0.0,0.00,0.0,50.0,0.0,33.3,0.0,100,100,16.7,120.00,16.1,2013
DeMar DeRozan,TOR,24,79,45,34,38.2,107.7,104.6,3.1,18.9,1.78,14.5,1.7,9.9,5.8,8.1,45.2,53.2,27.8,92.05,12.8,2013
Dennis Schroder,ATL,20,49,21,28,13.1,95.2,111.8,-16.6,24.7,1.52,25.8,0.8,9.1,4.9,16.9,41.0,44.2,18.8,95.83,4.7,2013
Derek Fisher,OKC,39,81,59,22,17.6,108.2,99.3,8.9,12.0,2.39,21.0,0.9,7.7,4.4,8.8,51.2,54.2,13.6,97.11,6.3,2013
Deron Williams,BKN,30,64,37,27,32.2,109.0,104.6,4.4,31.2,2.74,29.3,0.8,7.9,4.4,10.7,51.8,56.4,21.4,93.41,11.7,2013
Derrick Rose,CHI,25,10,5,5,31.1,98.2,103.9,-5.7,25.7,1.26,16.9,2.7,6.8,4.8,13.3,40.2,44.6,28.9,95.03,7.3,2013
Devin Harris,DAL,31,40,24,16,20.4,112.6,104.2,8.4,31.2,3.02,33.0,1.0,9.6,5.4,10.9,43.9,51.7,19.5,96.46,9.8,2013
Diante Garrett,UTA,25,71,23,48,14.8,98.3,103.7,-5.3,18.3,1.60,25.8,1.0,8.4,4.7,16.1,44.9,45.9,14.8,93.68,5.6,2013
Dion Waiters,CLE,22,70,28,42,29.6,102.7,104.6,-1.9,18.3,1.36,14.3,1.5,7.9,4.6,10.6,47.9,50.8,26.4,94.31,9.1,2013
Dionte Christmas,PHX,27,31,15,16,6.4,98.3,105.9,-7.6,6.7,1.33,9.1,5.9,13.6,9.4,6.8,42.7,48.9,16.3,99.46,7.2,2013
Donald Sloan,IND,26,48,31,17,8.2,91.8,102.2,-10.4,22.3,2.27,25.3,1.0,10.1,5.6,11.1,41.9,43.7,17.0,94.86,7.5,2013
Doron Lamb,ORL,22,53,13,40,13.1,100.7,99.8,0.9,9.3,1.59,17.6,1.2,6.1,3.6,11.1,50.6,54.3,13.1,94.37,4.7,2013
Dwight Buycks,TOR,25,14,5,9,10.4,102.8,101.4,1.4,11.5,1.00,14.1,2.5,13.9,7.8,14.1,36.5,41.4,18.1,94.01,6.1,2013
Dwyane Wade,MIA,32,54,36,18,32.9,107.3,103.0,4.3,24.9,1.57,19.6,4.1,10.6,7.6,12.5,55.1,58.8,27.2,94.45,14.4,2013
E'Twaun Moore,ORL,25,79,22,57,19.1,97.0,102.0,-5.0,12.2,2.04,17.2,1.9,7.0,4.5,8.5,49.0,51.3,15.9,96.67,7.4,2013
Earl Watson,POR,35,24,17,7,6.7,96.3,97.9,-1.6,24.6,1.65,48.3,3.1,6.1,4.7,29.3,36.4,47.0,8.0,98.63,0.0,2013
Elliot Williams,PHI,25,67,13,54,17.3,92.4,106.6,-14.1,10.4,1.06,13.6,2.3,8.7,5.3,12.9,47.0,51.9,16.3,101.87,5.5,2013
Eric Bledsoe,PHX,24,43,28,15,32.9,105.7,101.5,4.3,27.2,1.64,22.7,1.9,12.0,7.1,13.8,52.2,57.8,24.4,97.63,14.1,2013
Eric Gordon,NOP,25,64,26,38,32.1,105.1,111.5,-6.4,16.4,1.55,16.5,1.5,7.1,4.2,10.6,49.8,54.0,22.7,94.76,8.9,2013
Eric Maynor,PHI,27,31,11,20,10.5,86.4,111.2,-24.8,29.1,1.79,27.8,2.5,10.0,5.9,15.5,37.6,38.7,17.8,96.46,5.8,2013
Evan Fournier,DEN,21,76,35,41,19.8,102.4,102.0,0.4,11.9,1.12,13.8,2.1,10.7,6.3,12.3,50.1,53.3,19.1,101.78,6.9,2013
Evan Turner,IND,25,81,29,52,30.3,99.5,106.9,-7.4,17.4,1.39,16.5,2.4,13.4,7.9,11.9,45.0,49.8,22.9,99.31,9.3,2013
Francisco Garcia,HOU,32,55,33,22,19.7,104.7,103.2,1.5,9.0,2.10,15.9,2.0,8.6,5.4,7.6,51.9,52.1,13.1,99.57,5.4,2013
Gal Mekel,DAL,26,31,18,13,9.4,102.9,103.8,-0.8,29.9,2.03,33.9,1.6,8.5,4.8,16.7,37.8,40.0,17.6,100.63,4.0,2013
Garrett Temple,WAS,28,75,40,35,8.5,94.1,99.7,-5.6,18.0,1.71,26.4,3.3,8.0,5.5,15.4,38.3,43.1,13.8,96.40,4.8,2013
Gary Neal,CHA,29,52,19,33,21.4,99.2,107.3,-8.0,13.7,1.30,12.5,0.9,7.6,4.2,9.7,48.2,53.0,23.5,94.47,8.5,2013
George Hill,IND,28,76,50,26,32.0,104.6,98.0,6.6,17.0,2.88,25.3,2.3,8.9,5.8,8.8,51.9,56.3,14.6,92.76,10.1,2013
Gerald Green,PHX,28,82,48,34,28.4,107.9,106.8,1.1,8.5,0.84,8.9,2.1,9.8,6.0,10.6,54.7,58.5,23.3,98.11,9.7,2013
Gerald Henderson,CHA,26,77,40,37,32.0,102.2,103.4,-1.3,13.7,1.76,14.4,1.3,11.2,6.3,8.2,45.5,50.7,22.1,92.75,9.2,2013
Giannis Antetokounmpo,MIL,19,77,14,63,24.6,103.8,108.3,-4.5,12.0,1.23,19.1,4.2,14.0,9.1,15.6,46.3,51.8,14.8,94.24,7.3,2013
Glen Rice,WAS,23,11,2,9,9.9,90.5,84.6,5.9,10.1,0.78,12.5,3.1,16.0,8.8,16.1,36.5,39.9,18.6,97.65,6.3,2013
Goran Dragic,PHX,28,76,45,31,35.1,111.1,105.5,5.6,27.4,2.10,23.2,2.7,6.6,4.6,11.0,56.1,60.4,24.1,96.95,13.4,2013
Gordon Hayward,UTA,24,77,23,54,36.4,102.8,110.2,-7.4,23.7,1.89,22.1,2.3,12.6,7.3,11.7,45.4,52.0,22.7,93.11,11.2,2013
Greivis Vasquez,TOR,27,79,46,33,22.5,105.5,101.0,4.5,31.0,2.52,28.0,1.1,8.8,5.0,11.1,50.4,53.7,21.1,92.54,10.8,2013
Hollis Thompson,PHI,23,77,18,59,22.6,99.6,108.7,-9.1,6.1,1.22,13.7,3.9,10.3,6.9,11.3,55.0,57.0,11.1,100.26,5.9,2013
Ian Clark,UTA,23,23,3,20,7.5,98.8,90.6,8.2,14.7,1.07,15.2,1.7,9.0,5.4,14.1,47.0,48.5,21.2,96.51,5.7,2013
Iman Shumpert,NYK,24,74,36,38,26.5,107.2,102.6,4.6,9.7,1.63,17.8,4.2,12.4,8.2,10.9,45.7,48.0,13.9,91.50,6.1,2013
Isaiah Canaan,HOU,23,22,14,8,11.5,103.0,109.6,-6.6,14.4,1.05,15.3,2.6,6.2,4.5,14.6,46.0,50.6,20.0,103.23,4.5,2013
Isaiah Thomas,SAC,25,72,26,46,34.7,106.8,106.1,0.7,31.7,2.13,23.5,1.9,6.5,4.2,11.0,51.0,57.4,25.4,96.75,13.6,2013
Ish Smith,PHX,25,70,39,31,14.4,101.6,101.3,0.3,27.5,2.75,33.1,3.0,9.9,6.4,12.0,42.5,43.8,15.5,97.93,9.3,2013
J.J. Barea,MIN,30,79,40,39,18.6,99.5,103.2,-3.7,35.3,2.42,26.9,1.0,9.3,4.9,11.1,44.3,47.1,23.8,97.19,9.5,2013
JJ Redick,LAC,30,35,24,11,28.2,114.7,105.1,9.6,11.6,1.86,14.0,0.9,6.4,3.8,7.5,54.6,59.8,20.9,98.09,9.9,2013
JR Smith,NYK,28,74,34,40,32.7,107.6,108.1,-0.6,15.2,2.03,16.3,1.5,11.7,6.4,8.0,51.4,52.7,21.3,91.96,9.1,2013
Jamaal Franklin,MEM,22,21,11,10,7.7,102.2,98.1,4.0,5.3,0.55,10.5,2.6,12.1,7.4,19.3,47.4,48.9,13.7,95.39,2.7,2013
Jamaal Tinsley,UTA,36,8,0,8,13.8,88.1,110.5,-22.4,35.9,2.56,44.2,1.9,9.4,5.5,17.3,22.5,22.5,11.9,91.47,3.0,2013
Jamal Crawford,LAC,34,69,47,22,30.4,110.0,104.1,5.9,18.1,1.65,14.9,1.6,5.6,3.7,9.0,49.6,55.6,26.4,97.91,11.1,2013
Jameer Nelson,ORL,32,68,21,47,32.0,102.8,109.6,-6.8,34.1,2.87,33.1,1.3,9.5,5.4,11.6,48.5,51.5,19.7,94.87,9.7,2013
James Anderson,PHI,25,80,19,61,28.9,97.4,108.1,-10.7,9.9,1.41,14.7,2.3,10.6,6.2,10.4,51.1,53.0,15.6,101.24,7.2,2013
James Harden,HOU,24,73,48,25,38.0,112.1,104.9,7.2,26.6,1.68,20.3,2.3,9.4,6.0,12.1,52.9,61.8,27.0,97.75,15.6,2013
James Jones,MIA,33,20,15,5,11.8,113.2,96.3,16.9,6.0,2.25,10.5,1.1,9.3,5.6,4.7,66.2,66.6,16.0,88.78,10.4,2013
Jannero Pargo,CHA,34,29,15,14,8.3,99.4,109.5,-10.1,43.3,2.00,26.0,0.4,8.5,4.2,13.0,54.2,55.4,27.3,95.70,12.5,2013
Jared Cunningham,SAC,23,13,5,8,6.2,98.8,94.3,4.5,15.4,4.00,20.5,1.2,5.5,3.4,5.1,31.0,46.4,16.4,101.82,2.8,2013
Jarrett Jack,CLE,30,80,32,48,28.2,100.9,106.4,-5.6,23.2,2.44,26.6,0.9,8.9,4.9,10.9,45.5,49.8,17.6,94.16,8.6,2013
Jason Terry,BKN,36,35,17,18,16.3,102.1,107.5,-5.4,15.6,2.07,23.3,0.7,6.5,3.4,11.3,49.0,50.1,14.4,94.73,4.7,2013
Jeff Teague,ATL,26,79,37,42,32.2,104.7,103.4,1.3,34.7,2.28,26.9,1.4,6.9,4.2,11.8,47.4,54.1,25.0,96.79,11.8,2013
Jeremy Lamb,OKC,22,78,57,21,19.7,107.1,100.0,7.1,12.3,1.89,14.2,1.8,10.4,6.2,7.5,50.4,52.2,19.7,96.66,9.4,2013
Jeremy Lin,HOU,25,71,48,23,28.9,107.1,103.2,3.9,22.9,1.67,23.5,1.7,6.7,4.4,14.0,50.8,57.2,19.8,99.63,9.5,2013
Jerryd Bayless,BOS,25,72,24,48,23.4,104.4,107.9,-3.5,18.7,2.37,20.7,1.3,7.6,4.3,8.7,46.4,49.8,19.3,93.38,7.5,2013
Jimmer Fredette,CHI,25,49,20,29,10.6,104.1,107.0,-2.9,22.1,1.33,18.4,1.5,8.3,4.9,13.8,55.9,57.8,23.7,95.65,11.2,2013
Jimmy Butler,CHI,24,67,43,24,38.7,102.9,98.9,4.0,11.0,1.72,15.5,3.4,9.5,6.5,9.1,44.6,52.2,16.7,91.09,9.5,2013
Jodie Meeks,LAL,26,77,25,52,33.2,101.9,110.8,-8.8,8.5,1.24,11.1,1.1,6.1,3.6,8.9,55.4,60.1,18.5,100.99,8.7,2013
Joe Johnson,BKN,33,79,43,36,32.6,106.3,105.8,0.4,14.8,1.80,15.0,2.0,9.0,5.6,8.4,53.3,56.4,22.1,92.22,10.6,2013
John Jenkins,ATL,23,13,6,7,12.1,96.0,105.9,-9.9,11.3,1.00,16.9,1.9,11.2,6.8,16.9,42.9,45.7,15.2,98.71,4.4,2013
John Lucas III,UTA,31,42,10,32,14.1,91.7,106.0,-14.2,12.0,1.91,16.3,1.9,4.8,3.3,8.6,39.2,40.3,15.7,95.24,2.9,2013
John Salmons,TOR,34,78,46,32,22.1,101.9,102.4,-0.5,13.5,2.72,23.0,1.1,8.5,4.7,8.5,43.9,46.2,12.6,94.76,5.6,2013
John Wall,WAS,23,82,44,38,36.3,106.0,102.5,3.5,39.2,2.44,28.6,1.3,10.2,5.7,11.7,47.3,52.4,26.7,95.88,13.5,2013
Jordan Crawford,GSW,25,81,39,42,23.0,100.4,105.1,-4.7,25.6,2.10,22.2,1.4,8.1,4.7,10.6,47.2,51.6,23.2,96.77,10.4,2013
Jordan Farmar,LAL,27,41,16,25,22.3,102.3,107.7,-5.4,34.3,2.09,29.2,2.0,8.8,5.4,14.0,51.1,53.3,22.3,101.33,10.3,2013
Jordan Hamilton,HOU,23,21,13,8,16.6,100.5,100.1,0.4,8.8,0.95,10.7,2.4,13.2,8.0,11.2,49.6,52.8,17.9,101.30,8.2,2013
Jorge Gutierrez,BKN,25,15,8,7,16.3,98.6,107.5,-8.9,20.4,2.14,29.1,1.3,8.4,4.8,13.6,49.1,52.3,13.6,94.90,4.9,2013
Jose Calderon,DAL,32,81,49,32,30.5,108.4,108.9,-0.5,22.3,3.66,30.1,1.3,6.8,4.1,8.2,58.4,59.6,16.0,95.61,9.5,2013
Josh Childress,NOP,31,4,2,2,6.0,135.6,104.2,31.4,9.5,2.00,66.7,0.0,13.0,7.3,33.3,0.0,0.0,2.0,93.61,4.2,2013
Jrue Holiday,NOP,24,34,15,19,33.6,108.7,107.4,1.4,35.8,2.55,31.4,2.4,10.2,6.3,12.3,48.0,50.5,22.4,95.19,11.4,2013
Julyan Stone,TOR,25,21,9,12,5.7,86.6,105.9,-19.4,17.9,2.40,34.3,1.6,14.9,8.1,14.3,47.1,49.1,8.7,93.34,6.6,2013
Kawhi Leonard,SAS,23,66,54,12,29.1,108.0,98.1,9.9,10.3,1.66,14.6,4.2,16.7,10.8,8.8,57.6,60.2,18.0,96.70,13.2,2013
Keith Bogans,BOS,34,6,1,5,9.2,90.9,93.8,-2.9,8.8,3.00,30.0,0.0,6.0,2.5,10.0,75.0,82.0,5.4,96.93,9.5,2013
Kemba Walker,CHA,24,73,38,35,35.8,103.5,100.9,2.6,29.1,2.64,23.4,1.5,9.9,5.7,8.8,44.1,49.9,25.5,93.26,12.3,2013
Kendall Marshall,LAL,22,54,14,40,29.0,104.2,109.1,-5.0,42.6,3.18,45.0,1.0,8.3,4.8,14.2,49.0,49.4,16.1,100.87,9.5,2013
Kent Bazemore,LAL,24,67,35,32,13.6,94.5,107.0,-12.4,16.7,1.15,16.1,1.0,11.5,6.1,14.0,49.1,51.5,21.8,103.54,7.1,2013
Kentavious Caldwell-Pope,DET,21,80,28,52,19.8,103.3,104.5,-1.2,5.0,1.96,9.7,2.2,7.7,4.7,4.9,46.0,48.3,13.6,97.82,5.0,2013
Kevin Martin,MIN,31,68,32,36,32.0,109.4,105.8,3.6,9.0,1.14,8.7,1.5,8.1,4.6,7.6,48.6,55.3,24.3,100.62,9.6,2013
Kirk Hinrich,CHI,33,73,45,28,29.0,101.3,97.6,3.8,22.4,2.38,26.4,1.5,7.7,4.6,11.1,46.1,49.4,17.1,91.65,7.6,2013
Klay Thompson,GSW,24,81,51,30,35.4,109.4,100.3,9.1,9.7,1.34,10.9,1.4,7.0,4.3,8.1,53.3,55.5,22.4,97.77,8.4,2013
Kobe Bryant,LAL,35,6,2,4,29.5,98.6,106.9,-8.3,36.9,1.12,24.7,1.2,13.0,7.4,22.1,44.5,50.5,29.0,97.47,9.7,2013
Kyle Korver,ATL,33,71,37,34,33.9,106.1,103.0,3.2,12.7,2.04,22.1,0.9,11.1,6.0,10.8,62.6,65.3,13.6,96.33,9.4,2013
Kyle Lowry,TOR,28,79,45,34,36.2,108.9,104.3,4.5,33.6,3.02,28.9,3.1,10.0,6.5,9.6,51.1,56.7,22.2,94.23,13.8,2013
